Proteome Id	Organism	Organism Id	Protein count	BUSCO	CPD
UP001197093	Staphylotrichum longicolle	669026	10761	C:92.8%[S:92.5%,D:0.3%],F:3.5%,M:3.7%,n:3817	Unknown
UP001199106	Alternaria panax	48097	11684	C:97.2%[S:97.1%,D:0.1%],F:0.8%,M:1.9%,n:6641	Unknown
UP001201163	Lactarius akahatsu	416441	12639	C:96.9%[S:92.8%,D:4.1%],F:0.7%,M:2.4%,n:2898	Unknown
UP001201262	Talaromyces proteolyticus	1131652	13586	C:96.1%[S:95.4%,D:0.7%],F:0.5%,M:3.3%,n:4191	Unknown
UP001201980	Zalerion maritima	339359	10668	C:93.2%[S:93.1%,D:0.1%],F:0.9%,M:5.9%,n:3817	Unknown
UP001202479	Candida oxycetoniae	497107	4871	C:90.3%[S:90.2%,D:0.1%],F:1.0%,M:8.7%,n:1706	Unknown
UP001203297	Multifurca ochricompacta	376703	10406	C:93.1%[S:90.7%,D:2.4%],F:2.2%,M:4.7%,n:2898	Unknown
UP001206595	Umbelopsis ramanniana AG	1314678	9906	C:94.5%[S:93.7%,D:0.8%],F:1.4%,M:4.0%,n:1614	Unknown
UP001209540	Phascolomyces articulosus	60185	14436	C:95.8%[S:94.1%,D:1.8%],F:2.0%,M:2.2%,n:2449	Unknown
UP001210925	Boothiomyces macroporosus	261099	7392	C:69.3%[S:66.4%,D:2.9%],F:3.8%,M:26.9%,n:758	Unknown
UP001211065	Clydaea vesicula	447962	8639	C:73.4%[S:71.4%,D:2.0%],F:8.2%,M:18.5%,n:758	Unknown
UP001211907	Physocladia obscura	109957	12780	C:69.3%[S:62.1%,D:7.1%],F:9.0%,M:21.8%,n:758	Unknown
UP001212152	Geranomyces variabilis	109894	8696	C:92.7%[S:90.1%,D:2.6%],F:0.8%,M:6.5%,n:758	Unknown
UP001212841	Rhizophlyctis rosea	64517	11454	C:76.0%[S:75.2%,D:0.8%],F:7.9%,M:16.1%,n:758	Unknown
UP001212997	Physisporinus lineatus	2056292	13278	C:80.1%[S:79.2%,D:0.9%],F:4.6%,M:15.3%,n:4464	Unknown
UP001213000	Leucocoprinus birnbaumii	56174	13088	C:78.9%[S:75.8%,D:3.1%],F:4.1%,M:17.0%,n:3870	Unknown
UP001213623	Malassezia nana	180528	3953	C:81.5%[S:81.5%,D:0.0%],F:2.6%,M:15.9%,n:1764	Unknown
UP001213681	Penicillium daleae	63821	12804	C:98.6%[S:98.1%,D:0.5%],F:0.5%,M:0.9%,n:4191	Unknown
UP001213799	Penicillium hordei	40994	12329	C:99.6%[S:99.1%,D:0.5%],F:0.1%,M:0.3%,n:4191	Unknown
UP001214415	Malassezia equina	1381935	3686	C:78.9%[S:78.9%,D:0.1%],F:3.4%,M:17.7%,n:1764	Unknown
UP001214603	Malassezia obtusa	76774	3333	C:72.6%[S:72.5%,D:0.1%],F:2.8%,M:24.7%,n:1764	Unknown
UP001214628	Malassezia psittaci	1821823	4006	C:79.3%[S:79.1%,D:0.1%],F:2.8%,M:17.9%,n:1764	Unknown
UP001215151	Trametes cubensis	1111947	13518	C:91.6%[S:81.7%,D:9.8%],F:3.0%,M:5.5%,n:4464	Unknown
UP001215280	Mycena maculata	230809	25566	C:96.8%[S:93.3%,D:3.5%],F:0.4%,M:2.8%,n:3870	Unknown
UP001215712	Penicillium malachiteum	1324776	12029	C:97.0%[S:96.5%,D:0.5%],F:0.5%,M:2.5%,n:4191	Unknown
UP001216638	Malassezia brasiliensis	1821822	3911	C:83.8%[S:83.7%,D:0.1%],F:1.9%,M:14.3%,n:1764	Unknown
UP001217417	Lipomyces tetrasporus	54092	7976	C:93.9%[S:92.8%,D:1.1%],F:2.1%,M:4.0%,n:1706	Unknown
UP001217754	Malassezia japonica	223818	4299	C:88.8%[S:88.6%,D:0.2%],F:1.4%,M:9.8%,n:1764	Unknown
UP001217918	Phyllachora maydis	1825666	9341	C:74.0%[S:69.2%,D:4.8%],F:5.9%,M:20.0%,n:3817	Unknown
UP001219355	Emydomyces testavorans	2070801	7468	C:91.8%[S:91.6%,D:0.2%],F:2.6%,M:5.6%,n:4862	Unknown
UP001219568	Penicillium canescens	5083	13937	C:98.4%[S:97.6%,D:0.9%],F:0.6%,M:0.9%,n:4191	Unknown
UP001219933	Malassezia cuniculi	948313	3871	C:82.8%[S:82.8%,D:0.1%],F:1.9%,M:15.2%,n:1764	Unknown
UP001220324	Penicillium frequentans	3151616	13224	C:95.8%[S:95.0%,D:0.8%],F:2.1%,M:2.1%,n:4191	Unknown
UP001220961	Malassezia caprae	1381934	3557	C:76.5%[S:76.5%,D:0.0%],F:3.5%,M:20.0%,n:1764	Unknown
UP001221142	Roridomyces roridus	1738132	26012	C:95.8%[S:89.3%,D:6.5%],F:0.6%,M:3.5%,n:3870	Unknown
UP001221413	Arthrobotrys dactyloides (Nematode-trapping fungus)	74499	9277	C:85.8%[S:85.6%,D:0.2%],F:1.2%,M:13.0%,n:1706	Unknown
UP001222325	Mycena belliarum	1033014	17737	C:97.0%[S:94.2%,D:2.7%],F:0.4%,M:2.6%,n:3870	Unknown
UP001222932	Cutaneotrichosporon spelunceum	1672016	6719	C:85.5%[S:84.7%,D:0.8%],F:1.5%,M:13.0%,n:4284	Unknown
UP001224890	Colletotrichum godetiae	1209918	16026	C:97.2%[S:97.0%,D:0.3%],F:0.8%,M:1.9%,n:6841	Unknown
UP001227192	Penicillium thymicola	293382	12898	C:95.5%[S:95.2%,D:0.3%],F:2.4%,M:2.2%,n:4191	Outlier (high value)
UP001230504	Colletotrichum navitas	681940	14680	C:96.9%[S:96.8%,D:0.1%],F:0.9%,M:2.1%,n:6841	Unknown
UP001232148	Colletotrichum zoysiae	1216348	15321	C:97.2%[S:97.1%,D:0.1%],F:0.9%,M:1.9%,n:6841	Unknown
UP001233271	Cutaneotrichosporon cavernicola	279322	7768	C:93.6%[S:92.7%,D:0.9%],F:1.4%,M:5.0%,n:4284	Unknown
UP001239213	Colletotrichum cuscutae	1209917	17287	C:97.6%[S:97.6%,D:0.0%],F:0.9%,M:1.5%,n:6841	Unknown
UP001239445	Echria macrotheca	438768	12288	C:96.9%[S:96.7%,D:0.2%],F:0.5%,M:2.6%,n:3817	Unknown
UP001243330	Colletotrichum chrysophilum	1836956	20023	C:94.3%[S:94.1%,D:0.2%],F:2.5%,M:3.2%,n:6841	Unknown
UP001243989	Colletotrichum phormii	359342	15194	C:97.5%[S:97.4%,D:0.1%],F:0.9%,M:1.6%,n:6841	Unknown
UP001244011	Phialemonium atrogriseum	1093897	11399	C:96.9%[S:96.5%,D:0.4%],F:0.5%,M:2.5%,n:3817	Unknown
UP001244207	Glomerella acutata (Colletotrichum acutatum)	27357	15030	C:96.0%[S:95.9%,D:0.1%],F:1.2%,M:2.8%,n:6841	Unknown
UP001251528	Conoideocrella luteorostrata	1105319	12842	C:97.6%[S:97.2%,D:0.4%],F:1.0%,M:1.3%,n:4494	Unknown
UP001265746	Phomopsis amygdali (Fusicoccum amygdali)	1214568	14456	C:97.6%[S:89.8%,D:7.8%],F:0.3%,M:2.1%,n:3817	Unknown
UP001270362	Podospora appendiculata	314037	11840	C:98.3%[S:97.1%,D:1.2%],F:0.3%,M:1.4%,n:3817	Unknown
UP001271007	Extremus antarcticus	702011	12873	C:94.7%[S:94.4%,D:0.3%],F:1.3%,M:4.0%,n:3786	Unknown
UP001273166	Chaetomium strumarium	1170767	10184	C:97.9%[S:97.8%,D:0.2%],F:0.5%,M:1.5%,n:3817	Unknown
UP001273209	Trichoderma aggressivum f. europaeum	173218	10998	C:98.3%[S:98.1%,D:0.2%],F:0.5%,M:1.2%,n:4494	Unknown
UP001274830	Recurvomyces mirabilis	574656	10970	C:94.5%[S:94.4%,D:0.2%],F:1.3%,M:4.2%,n:3786	Unknown
UP001275084	Lasiosphaeria hispida	260671	14637	C:98.3%[S:97.7%,D:0.6%],F:0.3%,M:1.4%,n:3817	Unknown
UP001276659	Lepraria neglecta	209136	10839	C:93.6%[S:93.3%,D:0.4%],F:1.9%,M:4.5%,n:1706	Unknown
UP001278500	Neurospora tetraspora	94610	11229	C:97.8%[S:97.3%,D:0.5%],F:0.4%,M:1.8%,n:3817	Unknown
UP001278766	Chaetomium fimeti	1854472	11422	C:97.4%[S:97.0%,D:0.4%],F:0.8%,M:1.8%,n:3817	Unknown
UP001281003	Sordaria brevicollis	83679	10923	C:98.0%[S:97.7%,D:0.3%],F:0.4%,M:1.7%,n:3817	Unknown
UP001281614	Colletotrichum kahawae (Coffee berry disease fungus)	34407	19151	C:98.7%[S:98.6%,D:0.1%],F:0.3%,M:1.0%,n:6841	Unknown
UP001283341	Apodospora peruviana	516989	13377	C:98.1%[S:97.6%,D:0.5%],F:0.3%,M:1.6%,n:3817	Unknown
UP001285354	Diplocarpon rosae	946125	7155	C:89.9%[S:89.7%,D:0.3%],F:1.2%,M:8.8%,n:5177	Unknown
UP001285441	Podospora didyma	330526	14814	C:97.9%[S:96.9%,D:1.0%],F:0.5%,M:1.6%,n:3817	Unknown
UP001286456	Cercophora scortea	314031	11777	C:98.0%[S:97.8%,D:0.3%],F:0.5%,M:1.5%,n:3817	Unknown
UP001287356	Lasiosphaeria ovina	92902	14878	C:97.5%[S:96.9%,D:0.6%],F:0.7%,M:1.8%,n:3817	Unknown
UP001294444	Melanopsichium pennsylvanicum	63383	6857	C:98.9%[S:98.9%,D:0.1%],F:0.4%,M:0.7%,n:1764	Unknown
UP001295740	Anthostomella pinea	933095	14721	C:97.7%[S:97.3%,D:0.4%],F:0.2%,M:2.1%,n:3817	Unknown
UP001295794	Mycena citricolor	2018698	20747	C:67.7%[S:27.3%,D:40.4%],F:1.7%,M:30.6%,n:3870	Unknown
UP001296104	Lecanosticta acicola	111012	10195	C:96.6%[S:96.6%,D:0.1%],F:0.2%,M:3.1%,n:3786	Unknown
UP000001194	Laccaria bicolor (strain S238N-H82 / ATCC MYA-4686) (Bicoloured deceiver) (Laccaria laccata var. bicolor)	486041	17895	C:89.2%[S:87.5%,D:1.7%],F:3.0%,M:7.8%,n:3870	Unknown
UP000006514	Auricularia subglabra (strain TFB-10046 / SS5) (White-rot fungus) (Auricularia delicata (strain TFB10046))	717982	5290	C:7.6%[S:7.2%,D:0.4%],F:1.0%,M:91.3%,n:2898	Unknown
UP000018888	Rhizophagus irregularis (strain DAOM 181602 / DAOM 197198 / MUCL 43194) (Arbuscular mycorrhizal fungus) (Glomus intraradices)	747089	26011	C:96.4%[S:95.9%,D:0.5%],F:1.7%,M:1.9%,n:1614	Unknown
UP000022910	Rhizophagus irregularis (strain DAOM 197198w) (Glomus intraradices)	1432141	28669	C:85.3%[S:67.0%,D:18.3%],F:1.9%,M:12.8%,n:1614	Unknown
UP000034350	Vairimorpha ceranae	40302	3200	C:97.2%[S:97.0%,D:0.2%],F:1.0%,M:1.8%,n:600	Unknown
UP000037035	Puccinia sorghi	27349	21032	C:86.1%[S:85.6%,D:0.5%],F:4.1%,M:9.9%,n:1764	Unknown
UP000051530	Pseudoloma neurophilia	146866	3636	C:65.0%[S:64.8%,D:0.2%],F:2.7%,M:32.3%,n:600	Unknown
UP000053630	Fomitiporia mediterranea (strain MF3/22) (Grapevine white-rot fungus)	694068	531	C:1.1%[S:1.1%,D:0.0%],F:0.1%,M:98.8%,n:2898	Unknown
UP000053780	Vairimorpha apis BRL 01	1037528	2727	C:57.3%[S:54.8%,D:2.5%],F:8.8%,M:33.8%,n:600	Unknown
UP000053927	Stereum hirsutum (strain FP-91666) (White-rot fungus)	721885	1613	C:22.8%[S:22.5%,D:0.3%],F:0.6%,M:76.7%,n:2898	Unknown
UP000054018	Pisolithus microcarpus 441	765257	20748	C:91.7%[S:88.7%,D:3.0%],F:5.1%,M:3.2%,n:4878	Unknown
UP000054217	Pisolithus tinctorius Marx 270	870435	22409	C:95.6%[S:91.6%,D:4.0%],F:2.4%,M:2.1%,n:4878	Unknown
UP000054279	Sphaerobolus stellatus (strain SS14)	990650	24609	C:44.3%[S:38.8%,D:5.5%],F:6.9%,M:48.8%,n:2898	Unknown
UP000054317	Trametes versicolor (strain FP-101664) (White-rot fungus) (Coriolus versicolor)	717944	1022	C:21.1%[S:21.0%,D:0.1%],F:0.2%,M:78.7%,n:4464	Unknown
UP000054538	Paxillus rubicundulus Ve08.2h10	930991	21906	C:97.7%[S:97.5%,D:0.2%],F:1.4%,M:0.9%,n:4878	Unknown
UP000192356	Hepatospora eriocheir	1081669	2687	C:44.0%[S:43.8%,D:0.2%],F:2.7%,M:53.3%,n:600	Unknown
UP000234323	Rhizophagus irregularis	588596	25730	C:96.3%[S:95.7%,D:0.7%],F:1.5%,M:2.1%,n:1614	Unknown
UP000247702	Rhizophagus clarus	94130	27461	C:94.6%[S:93.9%,D:0.7%],F:1.7%,M:3.7%,n:1614	Unknown
UP000263633	Rhizophagus sp. MUCL 43196	1803374	22985	C:95.8%[S:95.5%,D:0.3%],F:1.6%,M:2.5%,n:1614	Unknown
UP000265703	Glomus cerebriforme	658196	20972	C:96.4%[S:94.8%,D:1.6%],F:1.5%,M:2.1%,n:1614	Unknown
UP000266453	Alternaria sp. MG1	1678846	4966	C:93.0%[S:92.9%,D:0.1%],F:3.5%,M:3.5%,n:6641	Unknown
UP000266673	Gigaspora rosea	44941	31020	C:90.3%[S:88.6%,D:1.7%],F:3.2%,M:6.5%,n:1614	Unknown
UP000266861	Diversispora epigaea	1348612	28108	C:89.8%[S:89.0%,D:0.9%],F:1.8%,M:8.4%,n:1614	Unknown
UP000282876	Tubulinosema ratisbonensis	291195	2996	C:79.3%[S:76.0%,D:3.3%],F:1.7%,M:19.0%,n:600	Unknown
UP000291404	Hamiltosporidium magnivora	148818	4459	C:89.2%[S:80.3%,D:8.8%],F:2.5%,M:8.3%,n:600	Unknown
UP000292282	Hamiltosporidium tvaerminnensis	1176355	5820	C:88.8%[S:62.5%,D:26.3%],F:3.3%,M:7.8%,n:600	Unknown
UP000439903	Gigaspora margarita	4874	29434	C:92.5%[S:77.6%,D:14.9%],F:1.7%,M:5.8%,n:1614	Unknown
UP000765509	Austropuccinia psidii MF-1	1389203	133953	C:90.1%[S:89.8%,D:0.3%],F:1.6%,M:8.3%,n:1764	Unknown
UP000789342	Acaulospora morrowiae	94023	18358	C:77.0%[S:71.0%,D:6.0%],F:6.9%,M:16.1%,n:1614	Unknown
UP000789375	Funneliformis mosseae (Endomycorrhizal fungus) (Glomus mosseae)	27381	16849	C:86.8%[S:86.3%,D:0.5%],F:3.8%,M:9.4%,n:1614	Unknown
UP000789396	Racocetra fulgida	60492	19869	C:22.5%[S:22.2%,D:0.2%],F:8.9%,M:68.6%,n:1614	Unknown
UP000789405	Dentiscutata erythropus	1348616	28754	C:82.6%[S:80.7%,D:1.9%],F:4.1%,M:13.3%,n:1614	Unknown
UP000789508	Ambispora leptoticha	144679	14625	C:80.5%[S:79.4%,D:1.1%],F:3.8%,M:15.7%,n:1614	Unknown
UP000789570	Funneliformis caledonium	1117310	17941	C:87.4%[S:87.1%,D:0.3%],F:4.4%,M:8.2%,n:1614	Unknown
UP000789706	Diversispora eburnea	1213867	12016	C:76.7%[S:76.0%,D:0.7%],F:4.5%,M:18.8%,n:1614	Unknown
UP000789759	Cetraspora pellucida	1433469	22048	C:75.7%[S:75.1%,D:0.6%],F:3.8%,M:20.5%,n:1614	Unknown
UP000799118	Gymnopus androsaceus JB14	1447944	29201	C:94.7%[S:90.3%,D:4.4%],F:2.0%,M:3.3%,n:3870	Unknown
UP001153678	Funneliformis geosporum	1117311	20089	C:91.3%[S:91.0%,D:0.3%],F:2.5%,M:6.2%,n:1614	Unknown
UP001215598	Mycena metata	1033252	40606	C:96.7%[S:85.6%,D:11.1%],F:0.7%,M:2.6%,n:3870	Unknown
UP001218188	Mycena alexandri	1745969	31324	C:96.7%[S:87.8%,D:8.8%],F:0.7%,M:2.6%,n:3870	Unknown
UP001218218	Mycena albidolilacea	1033008	36688	C:97.8%[S:93.4%,D:4.3%],F:0.4%,M:1.8%,n:3870	Unknown
UP001219525	Mycena pura	153505	28264	C:96.3%[S:93.0%,D:3.3%],F:0.6%,M:3.1%,n:3870	Unknown
UP001221757	Mycena rosella (Pink bonnet) (Agaricus rosellus)	1033263	33823	C:94.2%[S:89.8%,D:4.4%],F:1.3%,M:4.5%,n:3870	Unknown
UP000294459	Monascus purpureus (Red mold) (Monascus anka)	5098	16	C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:4191	Outlier (low value)
UP000000286	Saccharomyces cerevisiae (strain Lalvin EC1118 / Prise de mousse) (Baker's yeast)	643680	5982	C:95.6%[S:93.7%,D:2.0%],F:0.1%,M:4.3%,n:2137	Unknown
UP000001055	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	321614	15979	C:87.8%[S:87.8%,D:0.1%],F:8.1%,M:4.0%,n:6641	Unknown
UP000001429	Candida albicans (strain WO-1) (Yeast)	294748	5742	C:92.0%[S:91.5%,D:0.5%],F:2.4%,M:5.6%,n:2137	Unknown
UP000001608	Saccharomyces cerevisiae (strain Kyokai no. 7 / NBRC 101557) (Baker's yeast)	721032	5776	C:98.9%[S:96.8%,D:2.1%],F:0.7%,M:0.4%,n:2137	Close to standard (high value)
UP000001699	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10) (Neosartorya fumigata)	451804	9942	C:96.0%[S:95.9%,D:0.1%],F:1.9%,M:2.1%,n:4191	Unknown
UP000002313	Encephalitozoon intestinalis (strain ATCC 50506) (Microsporidian parasite) (Septata intestinalis)	876142	1934	C:99.3%[S:99.2%,D:0.2%],F:0.2%,M:0.5%,n:600	Unknown
UP000002498	Metarhizium robertsii (strain ARSEF 23 / ATCC MYA-3075) (Metarhizium anisopliae (strain ARSEF 23))	655844	11684	C:98.6%[S:98.0%,D:0.6%],F:0.6%,M:0.8%,n:4494	Unknown
UP000002605	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)	573826	5829	C:99.3%[S:98.7%,D:0.6%],F:0.2%,M:0.4%,n:2137	Unknown
UP000002748	Trichosporon asahii var. asahii (strain ATCC 90039 / CBS 2479 / JCM 2466 / KCTC 7840 / NBRC 103889/ NCYC 2677 / UAMH 7654) (Yeast)	1186058	8310	C:81.7%[S:81.2%,D:0.5%],F:5.6%,M:12.7%,n:4284	Unknown
UP000002812	Aspergillus oryzae (strain 3.042) (Yellow koji mold)	1160506	11396	C:87.2%[S:86.8%,D:0.4%],F:2.4%,M:10.3%,n:4191	Unknown
UP000005018	Candida orthopsilosis (strain 90-125) (Yeast)	1136231	5676	C:96.7%[S:96.5%,D:0.2%],F:0.4%,M:2.9%,n:1706	Unknown
UP000005622	Nematocida ausubeli (strain ATCC PRA-371 / ERTm2) (Nematode killer fungus)	1913371	2769	C:91.2%[S:91.2%,D:0.0%],F:5.3%,M:3.5%,n:600	Unknown
UP000006174	Ustilago hordei (Barley covered smut fungus)	120017	7111	C:99.4%[S:99.1%,D:0.3%],F:0.1%,M:0.5%,n:1764	Unknown
UP000006853	Komagataella phaffii (strain ATCC 76273 / CBS 7435 / CECT 11047 / NRRL Y-11430 / Wegner 21-1) (Yeast) (Pichia pastoris)	981350	5284	C:97.8%[S:97.5%,D:0.3%],F:0.6%,M:1.6%,n:2137	Unknown
UP000007060	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	307796	5861	C:99.1%[S:97.0%,D:2.1%],F:0.6%,M:0.4%,n:2137	Outlier (high value)
UP000007174	Colletotrichum higginsianum (strain IMI 349063) (Crucifer anthracnose fungus)	759273	16125	C:82.8%[S:82.2%,D:0.5%],F:7.9%,M:9.3%,n:6841	Unknown
UP000007802	Ajellomyces dermatitidis (strain ATCC 18188 / CBS 674.68) (Blastomyces dermatitidis)	653446	10679	C:98.0%[S:88.7%,D:9.4%],F:0.8%,M:1.2%,n:4862	Unknown
UP000007805	Cryptococcus gattii serotype B (strain WM276 / ATCC MYA-4071) (Filobasidiella gattii) (Cryptococcus bacillisporus)	367775	6560	C:97.9%[S:97.8%,D:0.1%],F:0.8%,M:1.3%,n:4284	Unknown
UP000008064	Serpula lacrymans var. lacrymans (strain S7.9) (Dry rot fungus)	578457	12721	C:82.3%[S:81.7%,D:0.7%],F:3.2%,M:14.5%,n:4878	Unknown
UP000008065	Neurospora tetrasperma (strain FGSC 2508 / ATCC MYA-4615 / P0657)	510951	10378	C:95.7%[S:95.5%,D:0.2%],F:0.9%,M:3.4%,n:3817	Unknown
UP000008073	Saccharomyces cerevisiae (strain JAY291) (Baker's yeast)	574961	5193	C:96.8%[S:95.2%,D:1.6%],F:0.2%,M:3.0%,n:2137	Outlier (low value)
UP000008335	Saccharomyces cerevisiae (strain RM11-1a) (Baker's yeast)	285006	5357	C:95.0%[S:93.2%,D:1.8%],F:0.5%,M:4.5%,n:2137	Outlier (low value)
UP000008383	Trichophyton verrucosum (strain HKI 0517)	663202	8028	C:86.6%[S:86.5%,D:0.1%],F:5.5%,M:7.9%,n:4862	Unknown
UP000008867	Sporisorium reilianum (strain SRZ2) (Maize head smut fungus)	999809	6673	C:99.8%[S:99.7%,D:0.1%],F:0.0%,M:0.2%,n:1764	Unknown
UP000008988	Saccharomyces cerevisiae (strain AWRI1631) (Baker's yeast)	545124	5450	C:69.3%[S:68.1%,D:1.1%],F:12.4%,M:18.4%,n:2137	Unknown
UP000009009	Saccharomyces cerevisiae x Saccharomyces kudriavzevii (strain VIN7) (Yeast)	1095631	9076	C:92.5%[S:32.4%,D:60.1%],F:1.5%,M:6.0%,n:2137	Unknown
UP000009038	Aspergillus niger (strain ATCC 1015 / CBS 113.46 / FGSC A1144 / LSHB Ac4 / NCTC 3858a / NRRL 328 / USDA 3528.7)	380704	10949	C:94.7%[S:94.5%,D:0.2%],F:1.3%,M:4.0%,n:4191	Unknown
UP000009084	Coccidioides posadasii (strain C735) (Valley fever fungus)	222929	7225	C:96.6%[S:96.5%,D:0.2%],F:1.0%,M:2.3%,n:4862	Unknown
UP000009169	Trichophyton equinum (strain ATCC MYA-4606 / CBS 127.97) (Horse ringworm fungus)	559882	8676	C:93.0%[S:92.9%,D:0.1%],F:3.3%,M:3.7%,n:4862	Unknown
UP000009172	Trichophyton tonsurans (strain CBS 112818) (Scalp ringworm fungus)	647933	8520	C:96.1%[S:96.1%,D:0.0%],F:2.6%,M:1.3%,n:4862	Unknown
UP000009886	Penicillium digitatum (strain Pd1 / CECT 20795) (Green mold)	1170230	8961	C:94.8%[S:94.7%,D:0.1%],F:3.0%,M:2.2%,n:4191	Unknown
UP000010091	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Filobasidiella neoformans var. grubii)	235443	7429	C:99.6%[S:92.1%,D:7.6%],F:0.3%,M:0.1%,n:4284	Unknown
UP000010094	Encephalitozoon romaleae (strain SJ-2008) (Microsporidian parasite)	1178016	1826	C:98.3%[S:98.3%,D:0.0%],F:1.2%,M:0.5%,n:600	Unknown
UP000011086	Pyricularia oryzae (strain Y34) (Rice blast fungus) (Magnaporthe oryzae)	1143189	12860	C:96.5%[S:96.3%,D:0.2%],F:1.1%,M:2.4%,n:3817	Unknown
UP000012045	Botryotinia fuckeliana (strain BcDW1) (Noble rot fungus) (Botrytis cinerea)	1290391	11022	C:96.1%[S:96.0%,D:0.1%],F:1.0%,M:2.9%,n:5177	Unknown
UP000012065	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus) (Rhizoctonia solani)	1108050	12197	C:40.0%[S:37.5%,D:2.5%],F:18.0%,M:42.0%,n:2898	Unknown
UP000012338	Cochliobolus heterostrophus (strain C4 / ATCC 48331 / race T) (Southern corn leaf blight fungus) (Bipolaris maydis)	665024	12705	C:98.9%[S:98.8%,D:0.1%],F:0.7%,M:0.5%,n:6641	Unknown
UP000013192	Saccharomyces cerevisiae (strain CEN.PK113-7D) (Baker's yeast)	889517	5439	C:98.1%[S:96.3%,D:1.9%],F:0.6%,M:1.3%,n:2137	Unknown
UP000016088	Schizosaccharomyces octosporus (strain yFS286) (Fission yeast) (Octosporomyces octosporus)	483514	4950	C:82.5%[S:79.8%,D:2.7%],F:1.8%,M:15.8%,n:1706	Unknown
UP000016920	Ashbya aceri (Yeast)	566037	4487	C:95.9%[S:95.9%,D:0.0%],F:0.4%,M:3.7%,n:2137	Unknown
UP000016926	Rhodotorula toruloides (strain NP11) (Yeast) (Rhodosporidium toruloides)	1130832	8138	C:99.4%[S:99.2%,D:0.2%],F:0.2%,M:0.4%,n:1764	Unknown
UP000018144	Pyronema omphalodes (strain CBS 100304) (Pyronema confluens)	1076935	13306	C:96.6%[S:95.7%,D:0.9%],F:0.6%,M:2.8%,n:1706	Unknown
UP000019375	Zygosaccharomyces bailii (strain CLIB 213 / ATCC 58445 / CBS 680 / BCRC 21525 / NBRC 1098 / NCYC 1416 / NRRL Y-2227)	1333698	4722	C:95.9%[S:95.7%,D:0.2%],F:0.0%,M:4.0%,n:2137	Unknown
UP000019462	Moesziomyces aphidis (Pseudozyma aphidis)	84754	6011	C:89.5%[S:89.5%,D:0.0%],F:0.3%,M:10.1%,n:1764	Unknown
UP000023623	Trichophyton soudanense CBS 452.61	1215331	10303	C:92.2%[S:82.1%,D:10.0%],F:5.3%,M:2.5%,n:4862	Unknown
UP000023758	Trichophyton rubrum CBS 288.86	1215330	10285	C:92.1%[S:82.3%,D:9.9%],F:5.3%,M:2.6%,n:4862	Unknown
UP000024376	Hypocrea jecorina (strain ATCC 56765 / BCRC 32924 / NRRL 11460 / Rut C-30) (Trichoderma reesei)	1344414	9849	C:97.9%[S:97.8%,D:0.1%],F:1.0%,M:1.2%,n:4494	Unknown
UP000028045	Stachybotrys chartarum (strain CBS 109288 / IBT 7711) (Toxic black mold) (Stilbospora chartarum)	1280523	11510	C:98.0%[S:97.7%,D:0.3%],F:0.3%,M:1.7%,n:4494	Unknown
UP000029270	Pseudogymnoascus sp. VKM F-4517 (FW-2822)	1420911	10741	C:89.8%[S:89.6%,D:0.2%],F:3.0%,M:7.2%,n:3234	Unknown
UP000029285	Talaromyces marneffei PM1	1077442	12153	C:90.1%[S:70.9%,D:19.2%],F:1.3%,M:8.5%,n:4191	Unknown
UP000029295	Pseudogymnoascus sp. VKM F-103	1420912	9799	C:93.2%[S:93.0%,D:0.1%],F:1.7%,M:5.2%,n:3234	Unknown
UP000029867	Pichia kudriavzevii (Yeast) (Issatchenkia orientalis)	4909	6873	C:78.0%[S:74.7%,D:3.3%],F:5.2%,M:16.8%,n:1706	Unknown
UP000030108	Rhizoctonia solani AG-3 Rhs1AP	1086054	12711	C:87.5%[S:86.6%,D:0.9%],F:3.2%,M:9.2%,n:2898	Unknown
UP000030151	Metarhizium robertsii	568076	12382	C:99.5%[S:98.9%,D:0.6%],F:0.2%,M:0.3%,n:4494	Unknown
UP000030161	Candida albicans P78048	1094989	6284	C:95.7%[S:94.4%,D:1.2%],F:0.9%,M:3.4%,n:1706	Unknown
UP000030676	Fusarium oxysporum f. sp. conglutinans race 2 54008	1089457	23271	C:99.6%[S:68.6%,D:31.1%],F:0.1%,M:0.2%,n:4494	Unknown
UP000030678	Cladophialophora carrionii CBS 160.54	1279043	10373	C:97.6%[S:97.5%,D:0.1%],F:0.5%,M:1.9%,n:6265	Unknown
UP000030685	Fusarium odoratissimum (strain NRRL 54006)	1089451	19807	C:99.6%[S:70.1%,D:29.5%],F:0.2%,M:0.2%,n:4494	Unknown
UP000030701	Fusarium oxysporum f. sp. vasinfectum 25433	1089449	22248	C:99.6%[S:68.6%,D:30.9%],F:0.2%,M:0.3%,n:4494	Unknown
